emotion,emotion_score
"['disgust', 'surprise', 'joy', 'neutral', 'fear', 'sadness', 'surprise', 'disgust', 'fear', 'neutral', 'sadness', 'neutral', 'anger', 'disgust', 'anger', 'neutral', 'sadness', 'disgust']","[0.6717882752418518, 0.11217857897281647, 0.46958205103874207, 0.46286892890930176, 0.9183409214019775, 0.588360071182251, 0.10829916596412659, 0.6160274744033813, 0.22111991047859192, 0.4910808801651001, 0.38731470704078674, 0.7157763242721558, 0.16021016240119934, 0.8416080474853516, 0.11483406275510788, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['anger', 'disgust', 'neutral', 'neutral', 'surprise', 'fear', 'neutral', 'surprise', 'neutral', 'sadness', 'anger', 'fear', 'fear', 'surprise', 'neutral', 'anger', 'neutral', 'sadness', 'disgust']","[0.3670834004878998, 0.305430144071579, 0.1287032514810562, 0.624703586101532, 0.23338109254837036, 0.9122971892356873, 0.47063010931015015, 0.1997143179178238, 0.42729344964027405, 0.19308054447174072, 0.16716262698173523, 0.11512203514575958, 0.4130774438381195, 0.24865931272506714, 0.1301984190940857, 0.8788340091705322, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['joy', 'neutral', 'disgust', 'joy', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'surprise', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'surprise', 'neutral', 'joy', 'neutral', 'neutral', 'surprise', 'sadness', 'neutral', 'joy', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'surprise', 'disgust', 'neutral', 'sadness', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'disgust', 'fear', 'neutral', 'sadness', 'disgust']","[0.5725957155227661, 0.24257324635982513, 0.14209946990013123, 0.9209761619567871, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5163321495056152, 0.3413084149360657, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.7012218832969666, 0.23691198229789734, 0.6826584339141846, 0.22744449973106384, 0.8677091002464294, 0.8948107361793518, 0.41375091671943665, 0.2979799807071686, 0.18307045102119446, 0.957263708114624, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.3885023593902588, 0.20574939250946045, 0.19711710512638092, 0.12178795784711838, 0.8513875007629395, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5994842648506165, 0.2863337993621826, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'anger', 'fear', 'surprise', 'neutral', 'anger', 'neutral', 'sadness', 'disgust', 'neutral', 'surprise', 'surprise', 'neutral', 'neutral', 'sadness', 'surprise', 'sadness', 'neutral', 'anger', 'surprise', 'sadness', 'anger', 'fear', 'neutral', 'neutral', 'sadness', 'disgust']","[0.528925359249115, 0.2388843297958374, 0.14450813829898834, 0.949204683303833, 0.3952975869178772, 0.1576550453901291, 0.11939158290624619, 0.500937283039093, 0.40986528992652893, 0.3858411908149719, 0.26285889744758606, 0.1750928908586502, 0.12012936919927597, 0.5246132016181946, 0.382718026638031, 0.7681178450584412, 0.15919767320156097, 0.6695368885993958, 0.17584842443466187, 0.12609311938285828, 0.39962202310562134, 0.2953953742980957, 0.1300114095211029, 0.1198333129286766, 0.46742525696754456, 0.22072060406208038, 0.11912308633327484, 0.10047996789216995, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'surprise', 'neutral', 'joy', 'neutral', 'disgust', 'disgust', 'disgust', 'surprise', 'neutral', 'neutral', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'sadness', 'neutral', 'neutral', 'joy', 'neutral', 'sadness', 'disgust']","[0.7804825901985168, 0.11561496555805206, 0.7131813764572144, 0.2015027105808258, 0.9020719528198242, 0.9684197902679443, 0.9210665225982666, 0.5286921858787537, 0.24755129218101501, 0.11644566059112549, 0.8748579025268555, 0.8078733682632446, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.7255929112434387, 0.2197611778974533, 0.6736457347869873, 0.2851807773113251, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['fear', 'joy', 'neutral', 'joy', 'surprise', 'fear', 'neutral', 'neutral', 'neutral', 'sadness', 'disgust']","[0.9897693395614624, 0.9846076369285583, 0.6883887648582458, 0.1608397364616394, 0.11445879191160202, 0.6282895803451538, 0.21640044450759888, 0.7982725501060486, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['anger', 'sadness', 'neutral', 'sadness', 'neutral', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust']","[0.6225973963737488, 0.1847645789384842, 0.10276928544044495, 0.609221339225769, 0.31755921244621277, 0.7728337049484253, 0.5730062127113342, 0.21818724274635315, 0.10416746139526367, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'surprise', 'neutral', 'disgust', 'sadness', 'neutral', 'anger', 'disgust', 'neutral', 'neutral', 'surprise', 'disgust', 'disgust', 'anger', 'neutral', 'joy', 'neutral', 'joy', 'surprise', 'neutral', 'neutral', 'surprise', 'joy', 'neutral', 'surprise', 'neutral', 'joy', 'neutral', 'joy', 'sadness', 'neutral', 'neutral', 'neutral', 'neutral', 'sadness', 'disgust']","[0.8201949000358582, 0.1054610162973404, 0.9180753827095032, 0.35392656922340393, 0.32689446210861206, 0.1098550334572792, 0.5078790783882141, 0.3288668692111969, 0.9139493107795715, 0.7039331793785095, 0.12121421843767166, 0.10836328566074371, 0.47364112734794617, 0.4682125747203827, 0.664520800113678, 0.20396675169467926, 0.5300403237342834, 0.2837851345539093, 0.1414148509502411, 0.9093267321586609, 0.7056219577789307, 0.26657697558403015, 0.37504976987838745, 0.3503442704677582, 0.24636612832546234, 0.6771349310874939, 0.22882921993732452, 0.6818516850471497, 0.24591827392578125, 0.9761890172958374, 0.9090561270713806, 0.9617810249328613, 0.949385404586792, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['sadness', 'disgust', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'anger', 'sadness', 'neutral', 'sadness', 'disgust', 'sadness']","[0.5190173387527466, 0.2477247267961502, 0.14724493026733398, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.8059776425361633, 0.10056550800800323, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.9567583799362183]"
"['joy', 'joy', 'joy', 'surprise', 'neutral', 'neutral', 'surprise']","[0.9544975161552429, 0.9887641668319702, 0.5564502477645874, 0.22486229240894318, 0.20029118657112122, 0.7060142159461975, 0.15493899583816528]"
"['neutral', 'surprise', 'joy', 'disgust', 'joy', 'surprise', 'neutral', 'neutral', 'surprise', 'joy', 'neutral', 'joy', 'surprise']","[0.40382179617881775, 0.27459171414375305, 0.14697271585464478, 0.1016477644443512, 0.44220855832099915, 0.2613500952720642, 0.1972835659980774, 0.5818406343460083, 0.18964742124080658, 0.18893204629421234, 0.9311441779136658, 0.7717727422714233, 0.13715830445289612]"
"['neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'neutral', 'joy', 'neutral', 'joy', 'neutral', 'surprise', 'joy', 'neutral', 'joy', 'neutral', 'neutral', 'surprise', 'joy', 'neutral', 'surprise', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'joy']","[0.9498026967048645, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.9202117323875427, 0.7022356390953064, 0.2259899377822876, 0.7387722730636597, 0.1973537653684616, 0.6381468772888184, 0.1692320704460144, 0.11823370307683945, 0.5783438682556152, 0.25569862127304077, 0.8900414109230042, 0.5200352668762207, 0.25573623180389404, 0.14077235758304596, 0.9015706181526184, 0.6763347387313843, 0.27814140915870667, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.9212313294410706]"
"['neutral', 'surprise', 'neutral', 'surprise', 'joy', 'neutral', 'surprise', 'neutral', 'surprise', 'neutral', 'neutral', 'surprise', 'neutral', 'anger', 'neutral', 'fear', 'sadness', 'joy', 'surprise', 'neutral', 'neutral', 'sadness', 'disgust']","[0.7143164873123169, 0.23030304908752441, 0.7461307644844055, 0.16699348390102386, 0.6185505390167236, 0.3105466067790985, 0.5004035830497742, 0.380887895822525, 0.7742549777030945, 0.15457996726036072, 0.556904673576355, 0.3424243927001953, 0.8594538569450378, 0.3608785569667816, 0.24710240960121155, 0.21598918735980988, 0.13361549377441406, 0.9623827338218689, 0.4735666513442993, 0.36458975076675415, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['sadness', 'disgust', 'neutral', 'sadness', 'disgust']","[0.9814326167106628, 0.9503864645957947, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['disgust', 'anger', 'sadness', 'anger', 'disgust', 'disgust', 'neutral', 'surprise']","[0.4732298254966736, 0.43574440479278564, 0.821674108505249, 0.5842751860618591, 0.28723984956741333, 0.890151858329773, 0.7135670185089111, 0.15085509419441223]"
"['neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'neutral', 'surprise', 'neutral', 'joy', 'sadness', 'neutral', 'surprise', 'joy', 'neutral']","[0.8356354236602783, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.8455144762992859, 0.5707176327705383, 0.2756960690021515, 0.11128644645214081, 0.37028995156288147, 0.3012257516384125, 0.19485460221767426, 0.9481356143951416, 0.6626966595649719, 0.1770571768283844, 0.10699312388896942]"
"['sadness', 'neutral', 'joy', 'neutral', 'disgust', 'sadness', 'neutral', 'neutral', 'surprise', 'neutral', 'sadness', 'surprise', 'joy', 'neutral', 'sadness', 'fear', 'neutral', 'surprise', 'neutral', 'sadness', 'surprise', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust']","[0.7593477964401245, 0.13523069024085999, 0.684293806552887, 0.21510756015777588, 0.507072389125824, 0.19576233625411987, 0.1679404079914093, 0.6148634552955627, 0.27976664900779724, 0.6010794043540955, 0.22189803421497345, 0.1303960382938385, 0.598954975605011, 0.3541140854358673, 0.3468092978000641, 0.22171741724014282, 0.16439573466777802, 0.16174408793449402, 0.9340932965278625, 0.7039486765861511, 0.12132555991411209, 0.11780472844839096, 0.7260096669197083, 0.1392621099948883, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'disgust', 'joy', 'neutral', 'neutral', 'sadness', 'surprise', 'neutral', 'sadness', 'fear', 'surprise', 'sadness', 'surprise', 'neutral', 'neutral', 'sadness', 'anger', 'fear', 'anger', 'neutral', 'fear', 'sadness', 'neutral', 'sadness', 'disgust']","[0.3960373103618622, 0.35343778133392334, 0.14369860291481018, 0.852272093296051, 0.6560797095298767, 0.1409955620765686, 0.12881949543952942, 0.3045106530189514, 0.19155572354793549, 0.19037260115146637, 0.12434312701225281, 0.6930028796195984, 0.17051808536052704, 0.10918973386287689, 0.4453025758266449, 0.18290573358535767, 0.1659904569387436, 0.7756894826889038, 0.38852185010910034, 0.3341538608074188, 0.11079423874616623, 0.10503806918859482, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'anger', 'neutral', 'neutral', 'surprise', 'joy', 'sadness', 'surprise', 'neutral', 'sadness', 'neutral', 'neutral', 'sadness', 'surprise', 'anger', 'neutral', 'neutral', 'anger', 'neutral', 'sadness', 'sadness', 'anger', 'joy']","[0.48286333680152893, 0.32364919781684875, 0.8866738080978394, 0.6331920623779297, 0.2287512719631195, 0.10296295583248138, 0.5243935585021973, 0.2884977161884308, 0.10067984461784363, 0.7385175824165344, 0.12646931409835815, 0.39694640040397644, 0.26215195655822754, 0.1724741905927658, 0.12554767727851868, 0.7704853415489197, 0.554129421710968, 0.2833247780799866, 0.7221934795379639, 0.1936718225479126, 0.5869200229644775, 0.14551641047000885, 0.8947985768318176]"
"['disgust', 'joy', 'neutral', 'neutral', 'neutral', 'fear', 'surprise', 'surprise', 'sadness', 'neutral', 'sadness', 'neutral', 'anger', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'sadness', 'disgust', 'disgust', 'sadness', 'anger', 'neutral', 'sadness', 'surprise']","[0.9695958495140076, 0.499019593000412, 0.4191533923149109, 0.805131196975708, 0.7057603597640991, 0.12116377055644989, 0.11439093947410583, 0.6211254000663757, 0.15129853785037994, 0.10847904533147812, 0.5318928956985474, 0.18375228345394135, 0.16621562838554382, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.7182072997093201, 0.1495642066001892, 0.8876928687095642, 0.5197032690048218, 0.3389614224433899, 0.5007594227790833, 0.2779098451137543, 0.14163745939731598]"
"['neutral', 'surprise', 'neutral', 'joy', 'neutral', 'anger', 'disgust', 'surprise', 'joy', 'neutral']","[0.6529796123504639, 0.2536184787750244, 0.8450090885162354, 0.10687968134880066, 0.521408200263977, 0.24729737639427185, 0.11662263423204422, 0.6511180996894836, 0.1846235692501068, 0.12697811424732208]"
"['anger', 'neutral', 'neutral', 'anger', 'neutral', 'sadness', 'neutral', 'joy', 'disgust', 'neutral', 'surprise', 'joy', 'neutral', 'surprise', 'neutral', 'neutral', 'neutral', 'surprise', 'neutral', 'surprise', 'joy', 'neutral', 'neutral', 'anger', 'neutral', 'neutral', 'sadness', 'disgust']","[0.7186656594276428, 0.1582261621952057, 0.6117842793464661, 0.21247157454490662, 0.5444849133491516, 0.2602035403251648, 0.4781135320663452, 0.3709692358970642, 0.10437263548374176, 0.43101412057876587, 0.26536422967910767, 0.11742834746837616, 0.8030527830123901, 0.4648049473762512, 0.40411683917045593, 0.9190119504928589, 0.7380610108375549, 0.15575246512889862, 0.667220413684845, 0.29201850295066833, 0.7880550026893616, 0.1718224585056305, 0.4268472492694855, 0.36885493993759155, 0.8421617150306702, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'joy', 'disgust', 'sadness', 'neutral', 'anger', 'fear', 'disgust', 'sadness', 'neutral', 'anger', 'neutral', 'joy', 'neutral', 'disgust', 'neutral', 'disgust', 'neutral', 'joy', 'disgust', 'neutral', 'neutral', 'anger', 'sadness', 'surprise', 'fear', 'neutral', 'sadness', 'disgust']","[0.7287988662719727, 0.1943044513463974, 0.2755376100540161, 0.2665179669857025, 0.22406265139579773, 0.21130074560642242, 0.6385484337806702, 0.15864922106266022, 0.10771066695451736, 0.558234691619873, 0.19933684170246124, 0.5606569051742554, 0.24575786292552948, 0.7452831864356995, 0.17816191911697388, 0.9077427983283997, 0.8478544354438782, 0.78314608335495, 0.1776580959558487, 0.826603889465332, 0.11034668236970901, 0.7491878867149353, 0.9494499564170837, 0.6139453649520874, 0.1533186286687851, 0.1474408060312271, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['disgust', 'sadness', 'surprise', 'fear', 'neutral', 'surprise', 'sadness', 'neutral', 'surprise', 'joy', 'joy', 'sadness', 'neutral', 'surprise', 'fear', 'neutral', 'surprise', 'neutral', 'neutral', 'sadness', 'disgust']","[0.9592412710189819, 0.6237570643424988, 0.13635066151618958, 0.8204345107078552, 0.31487077474594116, 0.27009668946266174, 0.20272918045520782, 0.40665966272354126, 0.35256096720695496, 0.9621006846427917, 0.9348378777503967, 0.3704855740070343, 0.26282116770744324, 0.14750491082668304, 0.11040329188108444, 0.6072999238967896, 0.2921340763568878, 0.8590121269226074, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['joy', 'neutral', 'surprise', 'neutral', 'joy', 'surprise', 'neutral', 'joy', 'joy', 'joy', 'joy', 'surprise', 'neutral', 'joy', 'fear', 'sadness', 'anger', 'neutral', 'neutral', 'surprise', 'joy']","[0.5967622399330139, 0.1908397525548935, 0.18087492883205414, 0.5544942617416382, 0.27692529559135437, 0.11485273391008377, 0.554695188999176, 0.3779676854610443, 0.7618803977966309, 0.9006050229072571, 0.632813036441803, 0.19944387674331665, 0.13955701887607574, 0.9182015061378479, 0.45340797305107117, 0.20414277911186218, 0.1318667232990265, 0.1292964518070221, 0.7438307404518127, 0.19252072274684906, 0.9099081754684448]"
"['neutral', 'joy', 'anger', 'neutral', 'joy', 'joy', 'neutral', 'surprise', 'joy']","[0.5162870287895203, 0.34554359316825867, 0.9545893669128418, 0.6551871299743652, 0.23031505942344666, 0.44056761264801025, 0.3984645903110504, 0.10888846963644028, 0.8982969522476196]"
"['joy', 'neutral', 'neutral', 'joy', 'neutral', 'surprise']","[0.8039405941963196, 0.16778889298439026, 0.763266384601593, 0.7963417768478394, 0.17046408355236053, 0.8100231885910034]"
"['neutral', 'disgust', 'neutral', 'neutral', 'neutral', 'neutral', 'sadness', 'neutral', 'sadness', 'disgust']","[0.8792356252670288, 0.9519749283790588, 0.9305062890052795, 0.9294576644897461, 0.9238241910934448, 0.7955657839775085, 0.10365729033946991, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'fear', 'neutral', 'surprise', 'neutral', 'surprise']","[0.916706919670105, 0.7015750408172607, 0.7525718212127686, 0.147335022687912, 0.8632616400718689, 0.9130874276161194]"
"['disgust', 'neutral', 'surprise', 'sadness', 'neutral', 'neutral', 'anger', 'disgust', 'sadness', 'sadness', 'neutral', 'anger', 'disgust', 'disgust', 'anger', 'neutral', 'neutral', 'sadness', 'disgust']","[0.9537087678909302, 0.7605655789375305, 0.6087904572486877, 0.17714476585388184, 0.17444592714309692, 0.411758691072464, 0.29599568247795105, 0.12557974457740784, 0.11893872916698456, 0.6614109873771667, 0.1633695513010025, 0.11348593235015869, 0.947605550289154, 0.4826607406139374, 0.32142701745033264, 0.1710413247346878, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
