review_id,business_id,user_id,date,stars,text
32qCcWwZoiV_zBsElvtowA,ncql7fwLPIDCIy2Ih-zlkA,aUfHihNL7CAVy4F_G-ztiA,2020-04-17 22:25:41,1.0,"Guys, I hate to give bad reviews, BUT, in this crazy COVID time I just have to share some thoughts. I know it was not essential for me to go to Lowe's today. So I ordered online with the intention of doing curbside pick up, as they had advertised. I pulled up, parked in the designated area, and called. And called. With no answer for 5 minutes, phone ringing off the hook. So I decided to go inside thinking it would take 5 minutes, they said my order was ready and it was only a small pick-up (again, non-essential, I know, I really regret going). I went to customer service and was completely blown away by the number of people in the store. IT WAS INSANE. More people than I have EVER seen in Lowe's. Then in order to be acknowledged by the people behind the counter I had to politely initiate my transaction. The worker who helped me seemed to have very minimal training as she didn't understand where the computer was telling her that my order was stored at. After 10 minutes the manager finally came over and told her my pick up was literally right behind the checkout counter. Then my entire order was not ready and it took another 20 minutes to get it together. Leaving me time to become very anxious about customers and staff VERY MUCH NOT keeping their 6 feet distance from each other and myself. 

Overall I DO NOT recommend visiting Lowe's at this time. They are not taking this pandemic seriously and I definitely learned my lesson to discontinue making non-essential trips."
qTnIyTpMZi-WzF-aYJqSjQ,UcKbU6x4ucvNFslKBvXczQ,erbvb1HGwwNdslTYjvw-7Q,2014-12-11 05:08:02,4.0,"It's been awhile since I've been to fives guys for a burger. So today craving a burger for a late lunch I was driving by and decided to stop in.  Ordered my burger, frys,  and a small drink.   Filled up my drink from the new cool beverage machine with multiple options!  Super cool!   Sat down with my incredibly delicious burger and my spicy cajun fries and thought to myself.... Why have I not come here for such a long time I thought to myself?    Then I looked down at my receipt and realized I just paid $13.33 for a burger,  frys, and a drink.   Is that experience?  Or am I cheap?  I left very full which is a good thing because I'm out of money now.  :)"
ObAGo7jTTal-CJwX5wDK4w,pDInXOZ56x0oa4qI-YMSbA,JyzLjUFEIW3epNlHI6Oa6Q,2015-11-17 14:14:44,4.0,"This is my usual go to Starbucks that's located close to home.  The location is large and spacious and has a great outdoor area.  The drive through lane can get taxing at times, so pack your patience.  The staff is generally very jovial and upbeat, which makes a stop here that much more pleasant."
OZlv9tLnb6qLtY7G66LTLQ,h_Z-1d9Fwc_VHoWOYVen-w,NGGd_11d2RXR8wTurenLgg,2020-12-19 12:55:06,3.0,"I have to say this is the most strangely engineered Dunkin I've ever been to - the drive thru area, that is.  It is on the corner of a building next to a very compact little parking lot.  It's hard to explain, but the flow of the drive through is just plain weird.  We were the only customers the day we pulled in and that seldom happens at any Dunkin.  I don't think they get nearly as much business as other locations due to their crappy location.  It's just not an easy one to pull in and out of.  That said, the workers were nice and one of the ladies gave my dog a couple of munchkins. My dog didn't want to eat them, but it was still a nice gesture."
o4GhHthqQZ7_L2RR6C4VHg,zuJmP1Uh8txOpGdwzZDOiQ,-G7Zkl1wIWBBmD0KRy_sCw,2021-08-13 17:57:06,4.0,"First visit to this Panera just off the campus of The College of New Jersey. 

Walking in, the place was well kept with plenty of room to dine or simply order and take away. I approached the cashier while checking out their bakery products on the back wall and immediately in front of me behind glass. I went with an Everything Bagel, Chive/ Onion Spread and a thin Brownie that winked at me as I spoke with the cashier. Finally, a light roast java to wash it all down. 

When I spread it all out on my desk, I learned that I would do the spreading. No sweat, knife included. The bagel was fresh, but the soft variety, rather than the crisp chew I prefer. Still, it was acceptable and I enjoyed it. The Brownie was likewise soft, but nicely chocolatey throughout. Half was covered with powdered sugar, giving it a sweet kick without overwhelming the basic premise of these brown squares. Finally, the Joe was hot and tasty from the light roast, which I often like more than the stronger heavier darker roasts. 

Bottom line, this was a decent late morning snack for a busy day, and I won't hesitate to visit again next time I am near The College."
GoFoXdGygM3SfAN6qLg_-Q,QrIV69RPS4LTpIwPoL22_w,FS9EWeUw1mWdw5cYF2Xykg,2009-06-08 18:26:10,5.0,"What can I really say about Applebee's... I'm a fan (some employees at the Center City location know me by name *shrug*), so a good review is not hard to get out of me.

They sent my annual ""Happy Birthday, Free Food For You,"" voucher last week, so Thursday morning, after a particularly sloshed birthday celebration, my brother, my sister, and I took our hungover tooshies to get some grub.

We split an order of boneless buffalo wings, then I went for the chicken fajitas, brother had the chicken penne, and sister had the A-1 Realburger. I was hesitant to taste the penne after the experience I had at Chammps, but, o.m.g. it was good. Everything else was just perfect, as always, but next time, I'm going for the chicken penne.

Side notes: 
1- I am so weak over those Realburger commercials. (They make me want to run screaming up 15th Street and demand as much beef as they can give me as fast as I can shove it into my big, fat mouth.)
2 - A tad annoying that my voucher always specifies the Aramingo location, when 15th Street is within walking distance, but, oh well. 
3-  I think the hiring manager must be a woman, cuz those men/boys in there are BEE-YOO-TEE-FUL. And our waiter was a doll. Wanted to take him home with me. So sweet."
C23dCeGs4e_VMdXp0ZDjFA,ZzGTfIxIVpNP7PFbyeMAUw,12iozmUYN_gvAng9kMLs_w,2021-11-28 20:46:48,4.0,"This tiny kiosk Starbucks be cranking out some orders. I placed several orders and had to wait in line for each order. I was waiting for my family to come to that area of the mall so I could order exactly what they wanted with no problems. I wish I could have placed a mobile order but I couldn't figure out which location the kiosk was. 

All of the staff at the kiosk were pleasant and they were hard at work. The kiosk gets lots of business so expect to wait and there isn't much seating near them so expect to stand. 

Starbucks 
3301 Veterans Memorial Blvd
Mall Kiosk
Metairie, LA 70002


(Review 633 overall and 177 in 2021)"
2yXGW_LXAuUpGTaI1lArww,Cc16fTxApkStrec2GSnFoQ,78oRLwy16K6Gxz8n5cczJA,2017-10-24 22:57:36,1.0,"DIRTY store and parking lot is like being in a demolition derby! Walked out for the lines were absurd on a Sunday afternoon. Plus who would want coffee from this coffee station, picture attached, looks like it hasn't been cleaned all week. Oh and the pumpkin spice was just spitting out hot water."
p26RjHu3boGiesWUgxwXpw,Bmyp9E2iedRAjv_oNmFVsw,0tBVHzvDXpCvm5h1cXm2oQ,2014-02-03 03:32:30,1.0,"Egnorant window girl it's amazing how these places stay in buisness and don't run them into ground with the people they let run there business . I order fry ice cold I go
Back around she asked me for receipt I just left the window a second ago and u didn't give me a receipt !!
Cocky ignorant workers I'm done with Wendy's!!!!!!!!"
3LE5mFr98t4hL_wa3k2JTQ,IzLC3D1KEVQqATiI1foY7A,QfRT_kE-eYlzbxCO81xctQ,2016-03-18 21:02:15,1.0,"On the what's the health app it said it clean a great rating... dang not when I went ... the bathroom was filthy ... I ordered the food and was just about to let the cashier know when she started bantering back and forth with I believe the manager ... then someone came from the back area with the most filthy shirt imaginable ... I walked out and kept my drink and fed the food to my friends dog! 
I could smell the old Greese when I was standing there... yuck I will never be that hungry!"
d8cV4LbA-6BuuFbLgLuy4g,jY7_9hXB6lA197qJmOuQPw,EP8o8JnQSI0WEkeodwA8lA,2013-10-14 04:04:25,1.0,"I need to apologize for my last review. I thought I was reviewing the one on theWest Bank. The East Bank one is just as bad as the other reviewers say. I am so sorry for getting the wrong one. Want a GOOD Pepboys, go over the bridge.The ones in Metairie were wankers."
3tObUyF5YEipbXVHhvyTVA,_SxovDwzgLhan_iWugUJ5Q,bIYVW14atDaygbDaIDWcvQ,2014-05-09 23:51:14,5.0,"I REALLY like this CVS, it is huge, the employees are always nice and they always have what I need. I also appreciate that they have a minute clinic which can save trips to the doctor. They have a larger selection of everything compared to other cvs stores and are 24 hours too!"
4TFXMfCu7lU4CwjS1j6EMw,9UtZvfn_O1A7OWsaZfrzWg,szIZ_U6QG8lTWtctfuqvQg,2015-12-14 01:34:51,5.0,"Alright - so I know that Domino's is a national chain and a lot of people hate on it but they've been hooking it up lately with great pizza's and deals! We wanted pizza but hadn't tried Domino's in a while so we ordered online from this store and honestly, the pizza was really friggen' good. We got the Brooklyn style crust which actually does taste like NY pizza! 

We've also enjoyed our interactions with the staff. Ordering online makes it super convenient for us lazy folks and I'm glad you can ""track"" where your pizza is at in the pizza-making process. 

We've ordered a few times from here whenever we don't want to cook. Fast, convenient, yummy...I'm all in!"
E2BSPNF0c2LhwO-M7REUUw,G1vUqy1-vDsCbCFrZkFnuQ,YrqMUXI2-ZoB93zvbwDFhg,2017-03-08 00:21:17,1.0,"This is the worst McDonald's that I've ever been. They hire the most dumb employees and pay them pennies. I've been here twice and always messed up up my order. I ordered plain cheese burger for my 2 kids on their drive thru and even asked them at the window to confirm, lady said yes but when I got home gave me the one with condiments. Their strawberry smoothie tastes like urine tainted. Maybe their pissed and peeing on customers food. I hope they close this McDonald's down, they always fail and I suspect tainting food with human secreta."
6KAwsrqIth9rf9TYIrVvUA,8g4lWyEEz4sZaPU3Y4LGww,2jCrH48LDG4c3ja4CLh0qg,2020-03-11 04:58:41,4.0,"This is my neighborhood Walgreens within walking distance and I always have a pleasant experience. They have parking in the back which is perfect since the neighborhood charges for street parking.

You can utilize the drive-thru pharmacy but what I appreciate most is the customer service here and the wide variety of items available.

They're open fairly late and take advantage of the register near the drinks and fridges!"
p9W1z6lWSY_-LcL-6V0KFw,WOGb0BiYpLSsySkEE6BSvw,gfQqQYI5_hCAGEHlHXIz2Q,2010-12-14 21:09:08,4.0,"I might rail against chain stores, but I do like Target.  And this Target is really nice. It's well-stocked, organized, and clean. Their grocery is the best I've seen, with a lot of fresh produce.

More than anything, I appreciate this store because it's in my hometown.  Mom has a place where she can drop in quickly to buy a few things.  It's so convenient. In a town that didn't even have pizza delivery when I was a kid (the horror!), this store is a big deal."
